5.81,0.1,2050.2,2048.7,2034.2,137.48,0.030598,0.02288,0.02288,0.11955,1
5.9,0.1,2072.4,2061.9,2048.2,139.52,0.030593,0.022857,0.022857,0.11944,1
6,0.1,2075.1,2076,2062.1,141.25,0.030589,0.022835,0.022835,0.11932,1
6.1,0.1,2075.6,2090,2076.1,143,0.030584,0.022812,0.022812,0.11921,1
6.2,0.1,2098.8,2103.9,2090.3,141.09,0.03058,0.02279,0.02279,0.11909,1
6.31,0.1,2109.6,2119,2104.2,139.19,0.030575,0.022771,0.022771,0.11902,1
6.4,0.1,2136.6,2131.5,2118.5,137.65,0.030572,0.022757,0.022757,0.11897,1
6.5,0.1,2149.2,2144.6,2132,135.73,0.030568,0.022747,0.022747,0.11894,1
6.6,0.1,2135.9,2157.8,2145.2,133.77,0.030566,0.022741,0.022741,0.11894,1
6.7,0.1,2168.2,2170.9,2158.3,131.86,0.030564,0.022739,0.022739,0.11895,1
6.81,0.1,2173.9,2185.5,2171.3,130.04,0.030564,0.022741,0.022741,0.11898,1
6.9,0.1,2185.4,2196.6,2184.7,128.67,0.030564,0.022746,0.022746,0.11903,1
7,0.1,2207.7,2209.4,2197.3,126.79,0.030564,0.022753,0.022753,0.11908,1
7.1,0.1,2239.9,2221.9,2209.7,125.02,0.030565,0.022763,0.022763,0.11914,1
7.2,0.1,2226.1,2233.8,2222.1,123.32,0.030567,0.022774,0.022774,0.11921,1
7.31,0.1,2248,2247.4,2234.2,121.57,0.030569,0.022788,0.022788,0.11929,1
7.4,0.1,2260,2258.2,2246.7,120.26,0.030571,0.022802,0.022802,0.11938,1
7.5,0.1,2263.5,2270.5,2258.6,118.57,0.030574,0.022818,0.022818,0.11946,1
7.6,0.1,2287.4,2281.9,2270.5,117.04,0.030577,0.022834,0.022834,0.11955,1
7.7,0.1,2304.9,2293,2282.1,115.46,0.03058,0.022851,0.022851,0.11964,1
7.81,0.1,2280.2,2306,2293.4,113.79,0.030583,0.022868,0.022868,0.11973,1
7.9,0.1,2311.2,2316.2,2305.2,112.6,0.030586,0.022886,0.022886,0.11982,1
8,0.1,2328.5,2327.7,2316.4,111.05,0.03059,0.022903,0.022903,0.11991,1
8.1,0.1,2349.6,2338.3,2327.6,109.64,0.030593,0.022921,0.022921,0.12001,1
8.21,0.1,2353.8,2349.9,2338.5,108.14,0.030597,0.022939,0.022939,0.1201,1
8.3,0.1,2351.5,2359.1,2349.5,106.85,0.0306,0.022957,0.022957,0.12019,1
8.4,0.1,2377.8,2369.9,2359.8,105.15,0.030604,0.022975,0.022975,0.12028,1
8.5,0.1,2393.4,2379.8,2370.2,103.62,0.030607,0.022992,0.022992,0.12037,1
8.6,0.1,2385.1,2390.4,2380.3,102.04,0.03061,0.02301,0.02301,0.12046,1
8.7,0.1,2408,2400.3,2390.5,100.62,0.030614,0.023028,0.023028,0.12055,1
8.8,0.1,2415.1,2410.4,2400.5,99.188,0.030617,0.023046,0.023046,0.12065,1
8.9,0.1,2407.6,2420.5,2410.4,97.835,0.030621,0.023064,0.023064,0.12074,1
9,0.1,2419.7,2430.4,2420.3,96.559,0.030624,0.023082,0.023082,0.12083,1
9.1,0.1,2445.1,2439.2,2430.1,95.326,0.030628,0.023099,0.023099,0.12092,1
9.2,0.1,2434,2448.7,2439.5,93.883,0.030631,0.023117,0.023117,0.121,1
9.3,0.1,2467.6,2458.5,2448.8,92.5,0.030635,0.023134,0.023134,0.12109,1
9.4,0.1,2445.8,2467.9,2458.2,91.309,0.030638,0.02315,0.02315,0.12117,1
9.5,0.1,2476.4,2476.6,2467.5,90.13,0.030641,0.023167,0.023167,0.12126,1
9.61,0.1,2499.5,2486,2476.6,88.842,0.030644,0.023183,0.023183,0.12134,1
9.7,0.1,2494.4,2493.9,2485.6,87.692,0.030648,0.023199,0.023199,0.12142,1
9.8,0.1,2499.9,2502.7,2494.2,86.285,0.030651,0.023215,0.023215,0.1215,1
9.9,0.1,2524.5,2511.8,2502.8,84.978,0.030654,0.023231,0.023231,0.12158,1
10,0.1,2524.7,2519.2,2511.5,83.84,0.030657,0.023247,0.023247,0.12166,1
10.11,0.1,2523.7,2528.5,2519.6,82.413,0.03066,0.023262,0.023262,0.12174,1
10.2,0.1,2528,2535.8,2528.1,81.332,0.030663,0.023277,0.023277,0.12182,1
10.3,0.1,2526.1,2543.2,2536.1,79.977,0.030666,0.023293,0.023293,0.12189,1
10.4,0.1,2552.3,2551.6,2543.7,78.515,0.030669,0.023308,0.023308,0.12197,1
10.5,0.1,2553.9,2559.8,2551.6,77.29,0.030672,0.023323,0.023323,0.12205,1
10.61,0.1,2564.3,2567.9,2559.5,76.195,0.030675,0.023338,0.023338,0.12213,1
10.7,0.1,2577.1,2574.9,2567.4,75.202,0.030678,0.023353,0.023353,0.1222,1
10.8,0.1,2592.3,2581.8,2574.9,73.999,0.03068,0.023368,0.023368,0.12228,1
10.9,0.1,2586.5,2589.7,2582.1,72.687,0.030683,0.023382,0.023382,0.12235,1
11,0.1,2601.9,2597.1,2589.5,71.571,0.030686,0.023397,0.023397,0.12243,1
11.11,0.1,2606.9,2604.1,2596.8,70.507,0.030689,0.023411,0.023411,0.1225,1
11.2,0.1,2629.3,2610.3,2603.9,69.412,0.030692,0.023425,0.023425,0.12257,1
11.3,0.1,2612.1,2616.9,2610.7,68.109,0.030694,0.023439,0.023439,0.12264,1
11.4,0.1,2610.7,2623.8,2617.3,66.791,0.030697,0.023453,0.023453,0.12271,1
11.5,0.1,2611.3,2630.5,2623.9,65.576,0.0307,0.023467,0.023467,0.12278,1
11.61,0.1,2644.8,2637.3,2630.5,64.433,0.030702,0.023481,0.023481,0.12285,1
11.7,0.1,2649.6,2643.3,2637.1,63.409,0.030705,0.023495,0.023495,0.12293,1
11.8,0.1,2650.4,2649.4,2643.4,62.245,0.030708,0.023509,0.023509,0.123,1
11.9,0.1,2660.5,2655.7,2649.5,61.057,0.03071,0.023522,0.023522,0.12307,1
12,0.1,2641.3,2661.3,2655.6,59.955,0.030713,0.023536,0.023536,0.12313,1
12.11,0.1,2677.7,2667.7,2661.5,58.735,0.030716,0.023549,0.023549,0.1232,1
12.2,0.1,2685.4,2673.2,2667.5,57.715,0.030718,0.023563,0.023563,0.12327,1
12.3,0.1,2673.7,2678.9,2673.2,56.578,0.030721,0.023576,0.023576,0.12334,1
12.4,0.1,2675.2,2684.8,2678.9,55.487,0.030724,0.023589,0.023589,0.12341,1
12.5,0.1,2678.1,2690.2,2684.6,54.487,0.030726,0.023602,0.023602,0.12347,1
12.61,0.1,2701.6,2695.9,2690.1,53.421,0.030729,0.023615,0.023615,0.12354,1
12.7,0.1,2701.4,2701.2,2695.6,52.471,0.030731,0.023628,0.023628,0.12361,1
12.8,0.1,2696.7,2705.8,2701,51.469,0.030734,0.023641,0.023641,0.12367,1
12.9,0.1,2714.1,2710.3,2706,50.314,0.030736,0.023653,0.023653,0.12373,1
13,0.1,2717,2715.8,2710.8,49.039,0.030738,0.023665,0.023665,0.12379,1
13.11,0.1,2726.4,2720.8,2715.7,48.001,0.030741,0.023678,0.023678,0.12386,1
13.2,0.1,2713.2,2725.1,2720.6,47.005,0.030743,0.02369,0.02369,0.12392,1
13.3,0.1,2746,2729.8,2725.3,45.884,0.030746,0.023703,0.023703,0.12399,1
13.4,0.1,2748.8,2734.3,2729.8,44.808,0.030748,0.023715,0.023715,0.12405,1
13.5,0.1,2728.8,2738.2,2734.3,43.764,0.03075,0.023727,0.023727,0.12411,1
13.61,0.1,2753.2,2743.3,2738.5,42.577,0.030753,0.02374,0.02374,0.12418,1
13.7,0.1,2748.9,2747.1,2743,41.671,0.030755,0.023752,0.023752,0.12424,1
13.8,0.1,2734,2751,2747.1,40.627,0.030757,0.023764,0.023764,0.1243,1
13.9,0.1,2754.8,2755,2751.1,39.534,0.03076,0.023776,0.023776,0.12436,1
14,0.1,2767.9,2758.9,2755.1,38.463,0.030762,0.023788,0.023788,0.12443,1
14.11,0.1,2763.6,2763,2758.9,37.423,0.030764,0.0238,0.0238,0.12449,1
14.2,0.1,2751.3,2766.5,2762.8,36.479,0.030767,0.023812,0.023812,0.12455,1
14.3,0.1,2785,2769.6,2766.4,35.476,0.030769,0.023824,0.023824,0.12461,1
14.4,0.1,2777.5,2773.4,2769.9,34.349,0.030771,0.023836,0.023836,0.12467,1
14.5,0.1,2775.1,2776.6,2773.3,33.365,0.030774,0.023848,0.023848,0.12473,1
14.61,0.1,2773.4,2780,2776.6,32.314,0.030776,0.02386,0.02386,0.12479,1
14.7,0.1,2784.2,2783.4,2779.9,31.332,0.030778,0.023871,0.023871,0.12485,1
14.8,0.1,2781.4,2785.5,2783.2,30.416,0.03078,0.023883,0.023883,0.12491,1
14.9,0.1,2777.9,2789.2,2786,29.211,0.030783,0.023894,0.023894,0.12497,1
15,0.1,2785.7,2791.5,2789,28.271,0.030785,0.023906,0.023906,0.12503,1
15.11,0.1,2792.3,2794.8,2791.7,27.171,0.030787,0.023918,0.023918,0.12509,1
